"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"42951","Mediterranean","June 25, 2016","2016","Jun","6","","6","1000","","","","Unknown","In Libyan national waters","Libyan Coast Guard via IOM Libya","31.456234200000, 15.457398700000","Central Mediterranean","http://www.globaldtm.info/libya","Uncategorized","5"
"42972","Mediterranean","June 24, 2016","2016","Jun","","17","17","","","","","Presumed drowning","Between Northern Africa and Brindisi, Italy","IOM Italy, UNHCR","40.667939500000, 17.941440100000","Central Mediterranean","","Uncategorized","4"
"43301","Sub-Saharan Africa","June 24, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Nakonda, Zambia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-9.330451300000, 32.746017000000","","","Eastern Africa","2"
"43302","US-Mexico Border","June 24, 2016","2016","Jun","1","","1","","1","","","Unknown","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42631","Central America","June 23, 2016","2016","Jun","1","","1","","","","","Unknown (skeletal remains)","Los Rodriguez, Coahuila, Mexico","Zocalo Saltillo","25.480266300000, -100.976337900000","Central America to US","http://bit.ly/2aMpJJJ","Central America","1"
"42879","Mediterranean","June 23, 2016","2016","Jun","1","","1","100","","","","Unknown","About 20 nautical miles from Sabratha, Libya","IOM Libya","32.834477600000, 12.384084800000","Central Mediterranean","http://tmsnrt.rs/28PN4r8","Uncategorized","4"
"43298","US-Mexico Border","June 23, 2016","2016","Jun","1","","1","","1","","","Hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43299","US-Mexico Border","June 23, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43300","Sub-Saharan Africa","June 23, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Dedza, Malawi","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-14.385050200000, 34.306912300000","","","Eastern Africa","2"
"42583","US-Mexico Border","June 22, 2016","2016","Jun","1","","1","","","","","Drowning","Rio Grande near Guerrero, Coahuila, Mexico","Zocalo Saltillo","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/28Okple","Central America","1"
"43296","North Africa","June 21, 2016","2016","Jun","9","","9","","","","","Sickness and lack of access to medicines","Sahara desert, near to small village between Abu Hamad and Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.906769500000, 30.822252900000","","","Northern Africa","2"
"42582","Middle East","June 20, 2016","2016","Jun","11","","11","","","","","Sickness and lack of access to medicines","multiple locations at the Syrian/Turkish border","Syrian Observatory for Human Rights ","36.670644100000, 36.478158400000","","http://bit.ly/28Nnkxe","Western Asia","4"
"43289","Horn of Africa","June 20, 2016","2016","Jun","1","","1","","","","","Dehydration","Near Burao, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.520638100000, 45.528888500000","","","Eastern Africa","2"
"43290","Horn of Africa","June 20, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Matama, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.994478700000, 36.182405400000","","","Eastern Africa","2"
"43291","North Africa","June 20, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Sahara Desert in Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.906769500000, 30.822252900000","","","Northern Africa","2"
"43292","North Africa","June 20, 2016","2016","Jun","3","","3","","","","","Sickness and lack of access to medicines","Near Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.692227100000, 33.976249200000","","","Northern Africa","2"
"43293","North Africa","June 20, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Sahara desert, close to Berber, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.008686000000, 33.994809800000","","","Northern Africa","2"
"43294","North Africa","June 20, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Desert near Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.459686000000, 30.665449400000","","","Northern Africa","2"
"43295","North Africa","June 20, 2016","2016","Jun","5","","5","","","","","Sickness and lack of access to medicines","Shemaliya Province, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.402255200000, 27.905378900000","","","Northern Africa","2"
"43297","US-Mexico Border","June 20, 2016","2016","Jun","1","","1","","","1","","Unknown","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42540","Middle East","June 19, 2016","2016","Jun","8","","8","8","4","1","3","Sickness and lack of access to medicines","Syrian-Turkish border near Khirbet al-Joz village in the northern countryside of Jisr al-Shughur, Turkey","Syrian Observatory for Human Rights ","35.835780300000, 36.318357200000","","http://bit.ly/28ITPvD","Western Asia","4"
"42544","US-Mexico Border","June 19, 2016","2016","Jun","1","","1","","","1","","Unknown","Dimmit County, Texas","Zocalo Saltillo","28.422683700000, -100.034449400000","Central America to US","http://bit.ly/28MLZlT","Northern America","1"
"43288","North Africa","June 19, 2016","2016","Jun","6","","6","","","","","Sickness and lack of access to medicines","Sahara desert near small village, Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.906769500000, 30.822252900000","","","Northern Africa","2"
"42581","Middle East","June 17, 2016","2016","Jun","1","","1","","","1","","Sickness and lack of access to medicines","Syrian/Turkish border near Idlib province","Syrian Observatory for Human Rights","36.089526300000, 36.316630000000","","http://bit.ly/28Nnkxe","Western Asia","4"
"42730","US-Mexico Border","June 17, 2016","2016","Jun","1","","1","","1","","1","Drowning, Asphyxiation","Río Bravo, near Rancho Río Grande, KM110 of Federal Highway 2, between Guerrero and Hidalgo, Coahuila, Mexico","El Siglo","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/2eFrd9N","Central America","1"
"42971","Mediterranean","June 17, 2016","2016","Jun","2","","2","113","2","","","Presumed asphyxiation","Between Libya and Italy, likely near the coast of Western Libya","IOM Italy","33.941303600000, 12.719495500000","Central Mediterranean","","Uncategorized","4"
"43284","North Africa","June 17, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Sahara Desert, north of Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.500134100000, 32.514402400000","","","Northern Africa","2"
"43285","North Africa","June 17, 2016","2016","Jun","11","","11","","","","","Sickness and lack of access to medicines","Mountain cave near Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.137270900000, 32.022348400000","","","Northern Africa","2"
"43286","Horn of Africa","June 17, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Near Eritrea - Sudan border","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.919012100000, 35.950809500000","","","Northern Africa","2"
"43287","North Africa","June 17, 2016","2016","Jun","4","","4","","","","","Starvation, Dehydration","Mountain cave near Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.137270900000, 32.022348400000","","","Northern Africa","2"
"42598","Central America","June 16, 2016","2016","Jun","1","","1","","","1","","Hit by train","Train tracks near Mazapildepec de Juarez, Puebla, Mexico","regionalpuebla.mx","19.116579600000, -97.706659200000","Central America to US","http://bit.ly/29Hugy2","Central America","1"
"43282","US-Mexico Border","June 16, 2016","2016","Jun","1","","1","","1","","","Accident (non-vehicle)","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43283","US-Mexico Border","June 16, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42462","Sub-Saharan Africa","June 15, 2016","2016","Jun","19","","19","76","","19","","Suffocation","20 Km from Levy Mwanawasa Bridge in Chembe, Zambia","IOM Zambia","-11.949395800000, 28.725666300000","","http://bit.ly/1Pvo2dI, http://bit.ly/2mEWzl9","Eastern Africa","4"
"42498","US-Mexico Border","June 15, 2016","2016","Jun","1","","1","","","1","","Unknown","near I-5 in San Ysidro, San Diego, California","San Diego Union Tribune","32.554309300000, -117.051298200000","Central America to US","http://bit.ly/1UWt4S7","Northern America","1"
"42521","US-Mexico Border","June 15, 2016","2016","Jun","1","","1","","","1","","Unknown","ranch in El Indio, Maverick County, Texas","Zocalo Saltillo","28.637673500000, -100.528216300000","Central America to US","http://bit.ly/1YwAG36","Northern America","1"
"42541","US-Mexico Border","June 15, 2016","2016","Jun","2","1","3","","","3","","Drowning","bodies found at various points in the Rio Grande, Miguel Aleman, Tamaulipas, Mexico","Desaparecidos y sin reclamar en la frontera via Facebook","24.215586000000, -99.433269900000","Central America to US","http://bit.ly/28JPMau","Central America","4"
"42542","US-Mexico Border","June 15, 2016","2016","Jun","1","","1","","","","","Drowning","bodies found at various points in the Rio Grande, Miguel Aleman, Tamaulipas, Mexico","Desaparecidos y sin reclamar en la frontera via Facebook","24.215586000000, -99.433269900000","Central America to US","http://bit.ly/28JPMau","Central America","4"
"43280","North Africa","June 15, 2016","2016","Jun","3","","3","","","","","Sickness and lack of access to medicines","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"43281","North Africa","June 15, 2016","2016","Jun","3","","3","","","","","Sickness and lack of access to medicines","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.692227100000, 33.976249200000","","","Northern Africa","2"
"42584","Mediterranean","June 14, 2016","2016","Jun","9","","9","","","","","Presumed drowning","Bodies found on the coast of Zuwara, Libya","ICRC via IOM Libya","32.939319900000, 12.084725100000","Central Mediterranean","http://bit.ly/28QYkRZ","Northern Africa","4"
"43277","Horn of Africa","June 14, 2016","2016","Jun","1","","1","","","","","Dehydration","In Burao, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.520638100000, 45.528888500000","","","Eastern Africa","2"
"43278","North Africa","June 14, 2016","2016","Jun","2","","2","","","","","Suffocation","In small village around Abou Hammad, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","30.543372500000, 31.577752900000","","","Northern Africa","2"
"43279","North Africa","June 14, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Sahara Desert near to Abu Simbel, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.447290200000, 31.490377200000","","","Northern Africa","2"
"43275","North Africa","June 13, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Near Al Hajer, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.143296100000, 34.671564300000","","","Northern Africa","2"
"43276","US-Mexico Border","June 13, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42479","North Africa","June 12, 2016","2016","Jun","34","","34","","9","5","20","Sickness and lack of access to medicines","Desert near Assamaka, Niger near border with Algeria","Al Jazeera, AFP, BBC","19.386210800000, 5.732329700000","","http://bit.ly/1sHrI7l, http://bit.ly/1S6zPyV, http://bbc.in/1XYgaKz","Western Africa","3"
"42580","Middle East","June 12, 2016","2016","Jun","3","","3","","","2","","Sickness and lack of access to medicines","Syrian/Turkish border near Al-Hasakah","Syrian Observatory for Human Rights","36.858588500000, 40.190548900000","","http://bit.ly/28Nnkxe","Western Asia","4"
"42970","Mediterranean","June 12, 2016","2016","Jun","1","","1","133","","","","Unknown","between Italy and Libya, likely near the coast of Western Libya","Qatar Tribune","33.941303600000, 12.719495500000","Central Mediterranean","http://bit.ly/2BFKi8v","Uncategorized","1"
"43274","Horn of Africa","June 12, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Near Harar, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.312848600000, 42.100639100000","","","Eastern Africa","2"
"43270","Horn of Africa","June 11, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","In Jigjiga, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.352104400000, 42.777371200000","","","Eastern Africa","2"
"43271","North Africa","June 11, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Abusanbal (Abu Simbel), Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.390154600000, 31.551211600000","","","Northern Africa","2"
"43272","North Africa","June 11, 2016","2016","Jun","3","","3","","","","","Sickness and lack of access to medicines","Atbara and Abu Hammad, Sudan and Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.670365400000, 32.634498300000","","","Northern Africa","2"
"43273","North Africa","June 11, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Abu Hamad, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.525259500000, 33.297328800000","","","Northern Africa","2"
"43264","North Africa","June 10, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","At the desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.533663400000, 28.295766100000","","","Northern Africa","2"
"43265","US-Mexico Border","June 10, 2016","2016","Jun","1","","1","","","","","Drowning","Rio Grande, near Brownsville, Cameron County, Texas"," El Siglo de Durango","26.149066500000, -97.690653400000","Central America to US","","Central America","1"
"43266","US-Mexico Border","June 10, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43267","US-Mexico Border","June 10, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43268","US-Mexico Border","June 10, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43269","US-Mexico Border","June 10, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42579","Middle East","June 09, 2016","2016","Jun","1","","1","","","1","","Sickness and lack of access to medicines","Syrian/Turkish border near Khirbet al-Joz, Idlib province","Syrian Observatory for Human Rights","35.975317900000, 36.287796900000","","http://bit.ly/28Nnkxe","Western Asia","4"
"42792","US-Mexico Border","June 09, 2016","2016","Jun","1","","1","2","","1","","Shot","Died in hospital in Yuma, Arizona, after being shot","AP, Pima County Office of the Medical Examiner","32.595815200000, -114.669931100000","Central America to US","http://bit.ly/2hUABVj","Northern America","5"
"42868","Mediterranean","June 09, 2016","2016","Jun","2","","2","1950","","","","Unknown","Between Italy and Libya, likely near the coast of Western Libya","Reuters","33.941303600000, 12.719495500000","Central Mediterranean","http://reut.rs/1YceQ4M","Uncategorized","1"
"43260","Horn of Africa","June 09, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Between Mogadishu and Baydhabo, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","2.478383300000, 44.250866600000","","","Eastern Africa","2"
"43261","US-Mexico Border","June 09, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima Country (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43262","US-Mexico Border","June 09, 2016","2016","Jun","1","","1","","","1","","Unknown","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43263","US-Mexico Border","June 09, 2016","2016","Jun","1","","1","","","1","","Shot","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42844","Southeast Asia","June 08, 2016","2016","Jun","6","","6","24","","","","Vehicle Accident","Watthananakhon district, Sa Kaeo province, Thailand, near Thai/Cambodian border","Khmer Times","13.891874500000, 102.093106500000","","http://bit.ly/2snSeG9","South-eastern Asia","1"
"43259","North Africa","June 08, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","At the border of Sudan, after six hours walk from tesseney, Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.087491900000, 36.502373500000","","","Northern Africa","2"
"42484","Caribbean","June 07, 2016","2016","Jun","1","","1","","","1","","Drowning","off the coast of Isla de Mona, Puerto Rico","Miami Actualidad","18.097522600000, -67.936674800000","","http://bit.ly/1t85F9U","Caribbean","1"
"42502","Mediterranean","June 07, 2016","2016","Jun","1","","1","3","","1","","Unknown","Hospital in Nador, Morocco after attempting to reach Melilla, Spain","Asociación Pro Derechos Humanos de Andalucía","35.164741700000, -2.953516600000","Western Mediterranean","http://bit.ly/1VLJ3aI","Uncategorized","3"
"42545","Europe","June 07, 2016","2016","Jun","1","","1","","","1","","Plane stowaway","Found in Brussels Airport, on Brussels Airways flight from Dakar, Senegal","Medias de Bruxelles","50.900457900000, 4.480999900000","","http://bit.ly/28mVQoU","Western Europe","1"
"42720","US-Mexico Border","June 07, 2016","2016","Jun","1","","1","","","1","","Drowning","Rio Grande, near La Playita, Reynosa, Tamaulipas, Mexico","La Prensa","24.215586000000, -99.433269900000","Central America to US","http://bit.ly/2dwexQ1","Central America","1"
"43256","US-Mexico Border","June 07, 2016","2016","Jun","1","","1","","","1","","Hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43257","US-Mexico Border","June 07, 2016","2016","Jun","1","","1","","","","","Hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43258","US-Mexico Border","June 07, 2016","2016","Jun","1","","1","","","","","Unknown","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43255","US-Mexico Border","June 06, 2016","2016","Jun","1","","1","","","1","","Hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42496","Central America","June 04, 2016","2016","Jun","1","","1","","","1","","Hyperthermia","Km 45 on the Tenosique - El Ceibo highway, between La colonia Agrícola y Ganadera Sueños de Oro, Tabasco, Mexico","El Heroico","18.140439600000, -93.451225600000","Central America to US","http://bit.ly/1Upj3wD","Central America","1"
"43252","US-Mexico Border","June 04, 2016","2016","Jun","1","","1","","1","","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43253","North Africa","June 04, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","At the desert one day drive from khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.350333700000, 32.437494900000","","","Northern Africa","2"
"43254","North Africa","June 04, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Sahara desert, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.665565900000, 28.900693700000","","","Northern Africa","2"
"42471","Mediterranean","June 03, 2016","2016","Jun","10","329","339","319","","","","Drowning","Off the coast of Crete","IOM","35.344528400000, 25.184769200000","Central Mediterranean","http://bit.ly/1r9s4Cj","Uncategorized","4"
"42597","US-Mexico Border","June 02, 2016","2016","Jun","1","","1","","","1","","Unknown","Desert near Mission, Hidalgo County, Texas (picked up by USBP in Falfurrias, Texas)","Movimiento migrante Mesoamericano","26.376354000000, -98.383347700000","Central America to US","http://bit.ly/29hKhcK","","4"
"43250","North Africa","June 02, 2016","2016","Jun","3","","3","","","","","Sickness and lack of access to medicines","Sainai, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","29.505621800000, 33.975046100000","","","Northern Africa","2"
"43251","US-Mexico Border","June 02, 2016","2016","Jun","1","","1","","","1","","Presumed hyperthermia","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42444","Europe","June 01, 2016","2016","Jun","1","","1","6","","1","","Drowning","Tisza River between Serbia and Hungary","AP","46.029766500000, 20.022026100000","Western Balkans","http://abcn.ws/1t8Kipt","Eastern Europe","1"
"42522","US-Mexico Border","June 01, 2016","2016","Jun","1","","1","","","1","","Unknown","desert near Webb and Zavala counties, Texas","Zocalo Saltillo","27.715588900000, -99.698746100000","Central America to US","http://bit.ly/1YwAG36","Northern America","1"
"42605","US-Mexico Border","June 01, 2016","2016","Jun","1","","1","","","1","","Unknown","Desert near Carrizo Springs, Dimmit County, Texas","Zocalo Piedras Negras","28.422683700000, -100.034449400000","Central America to US","http://bit.ly/29obMB6","Northern America","1"
"43249","US-Mexico Border","June 01, 2016","2016","Jun","1","","1","","","1","","Unknown","Pima County (see spreadsheet for exact location)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43306","North Africa","June 01, 2016","2016","Jun","3","","3","","","","","Sickness and lack of access to medicines","Unspecified location, Libya","MHub","27.066317100000, 14.333614500000","","","Northern Africa","2"
"43307","North Africa","June 01, 2016","2016","Jun","2","","2","","","","","Vehicle Accident","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","27.349939100000, 9.736672900000","","","Northern Africa","2"
"43308","North Africa","June 01, 2016","2016","Jun","1","","1","","","","","Suffocation","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","27.349939100000, 9.736672900000","","","Northern Africa","2"
"43309","North Africa","June 01, 2016","2016","Jun","1","","1","","","","","Sickness and lack of access to medicines","Unspecified location, Libya","MHub","27.066317100000, 14.333614500000","","","Northern Africa","2"
"43310","North Africa","June 01, 2016","2016","Jun","2","","2","","","","","Starvation","Unspecified location, Libya","MHub","27.066317100000, 14.333614500000","","","Northern Africa","2"
"43311","North Africa","June 01, 2016","2016","Jun","1","","1","","","","","Vehicle Accident","Unspecified location, Libya","MHub","27.066317100000, 14.333614500000","","","Northern Africa","2"
"43312","North Africa","June 01, 2016","2016","Jun","1","","1","","","","","Starvation","Sahara Desert, between Agadez, Niger and Subratha, Libya","MHub","27.349939100000, 9.736672900000","","","Northern Africa","2"
"43313","North Africa","June 01, 2016","2016","Jun","2","","2","","","","","Sickness and lack of access to medicines","Unspecified location, Libya","MHub","27.066317100000, 14.333614500000","","","Northern Africa","2"
"42600","Central America","May 31, 2016","2016","May","1","","1","","1","","","Rape","Railway Board and Panteones, Coahuila, Mexico ","Proceso Digital","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/29jb06b","Central America","1"
"43240","US-Mexico Border","May 31, 2016","2016","May","1","","1","","","1","","Unknown","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43241","US-Mexico Border","May 31, 2016","2016","May","1","","1","","","1","","Unknown","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43242","US-Mexico Border","May 31, 2016","2016","May","1","","1","","","","","Unknown","Nogales Canyon in the Baboquivari Mountains, Pima County Jurisdiction","","31.785229700000, -111.585374700000","Central America to US","","Northern America","1"
"44493","North Africa","May 31, 2016","2016","May","1","","1","","","","","Unknown","Bani Walid, Libya","MHub","31.793516115878, 13.976085057617","","","Northern Africa","2"
"44496","North Africa","May 31, 2016","2016","May","2","","2","","","","","Shot","Subratah, Libya","MHub","32.780542344739, 12.474927983789","","","Northern Africa","2"
"44497","North Africa","May 31, 2016","2016","May","1","","1","","","","","Dehydration","Sahara Desert, between Agadez, Niger and Tripoli, Libya","MHub","22.070771304344, 12.300416000000","","","Northern Africa","2"
"44500","North Africa","May 31, 2016","2016","May","1","","1","","","","","Shot","Zawiya, Libya","MHub","32.763028200000, 12.722763289844","","","Northern Africa","2"
"42492","US-Mexico Border","May 30, 2016","2016","May","1","","1","","","1","","Drowning","In the All-American Canal, Imperial County, California","La Voz","32.665977300000, -115.416305100000","Central America to US","http://bit.ly/1UjjAjV","Northern America","1"
"42445","Mediterranean","May 29, 2016","2016","May","45","200","245","625","","","","Drowning","Off the coast of Western Libya","IOM Rome, Associated Press","35.102507300000, 12.135376000000","Central Mediterranean","http://apne.ws/1TO9du5","Uncategorized","4"
"42538","Central America","May 29, 2016","2016","May","1","","1","10","1","","","Vehicle Accident","Highway outside Medellin, Veracruz, Mexico","Cronica Veracruz","18.268156600000, -95.896946100000","Central America to US","http://bit.ly/28Ihz5l","Central America","1"
"42596","US-Mexico Border","May 29, 2016","2016","May","1","","1","","","1","","Unknown","Desert, Hidalgo County, Texas","Movimiento Migrante Mesoamericano","26.376354000000, -98.383347700000","Central America to US","http://bit.ly/29hKhcK","Northern America","4"
"42539","Europe","May 28, 2016","2016","May","1","","1","","","1","","Hit by truck","Highway A-16, near Calais, France","Diario de Transporte","50.951880300000, 1.833936700000","Calais to United Kingdom","http://bit.ly/28IstaO","Western Europe","1"
"42578","Middle East","May 28, 2016","2016","May","1","","1","","","1","","Sickness and lack of access to medicines","Syrian/Turkish border north of Deir Ezzor province","Syrian Observatory for Human Rights","36.720702900000, 39.623269500000","","http://bit.ly/28Nnkxe","Western Asia","4"
"42968","Mediterranean","May 28, 2016","2016","May","","47","47","78","","","","Presumed drowning","Off Sabratha, Libya","IOM Italy","32.770354400000, 12.376176000000","Central Mediterranean","","Uncategorized","4"
"42969","Mediterranean","May 28, 2016","2016","May","1","","1","340","","","","Drowning","Off the coast of Western Libya. Survivors brought to Brindisi, Apulia, Italy","IOM Italy","35.102507300000, 12.135376000000","Central Mediterranean","","Uncategorized","4"
"42594","US-Mexico Border","May 27, 2016","2016","May","1","","1","","","1","","Vehicle Accident","Interstate 35, near Encital, La Salle County, Texas","El Manana","28.308444600000, -99.159526900000","Central America to US","http://bit.ly/29Ews3F, http://lmtenespanol.lmtonline.com/espanol/?p=28560","Northern America","3"
"42447","Mediterranean","May 26, 2016","2016","May","","550","550","87","","","40","Drowning","35 nautical miles north of Zuwara, Libya","UNHCR, Associated Press, La Republica","33.050577000000, 12.059376000000","Central Mediterranean","https://www.reuters.com/article/us-europe-migrants-shipwreck-idUSKCN0YH1EQ, http://bit.ly/1UdMMbs","Uncategorized","4"
"42966","Mediterranean","May 26, 2016","2016","May","","9","9","","","","","Presumed drowning","Off the coast of  Western Libya. Survivors brought to Messina, Italy","IOM Italy","36.917477600000, 14.514321100000","Central Mediterranean","","Uncategorized","4"
"42967","Mediterranean","May 26, 2016","2016","May","1","","1","526","","","","Unknown","Off the coast of  Western Libya. Survivors brought to Sicily's Agrigento Porto Empedocle, Italy","IOM Italy","36.917477600000, 14.514321100000","Central Mediterranean","","Uncategorized","4"
"43239","US-Mexico Border","May 26, 2016","2016","May","1","","1","","","1","","Unknown (skeletal remains)","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42519","Central America","May 25, 2016","2016","May","1","","1","","","1","","Hit by vehicle","Acuña, Coahuila, Mexico","Zocalo Saltillo","29.322646000000, -101.005384400000","Central America to US","http://bit.ly/1XUyTTc","Central America","1"
